"ID"|"Apellido"|"Cal_Crediticia"|"Genero"|"Edad"|"Tiempo_Cliente"|"Saldo"|"Tarjeta"|"Miembro_Activo"|"Salario"|"Fuera_Del_Banco"|"RangoSaldo"
"15612030"|"Udegbulam"|"724,00"|"Masculino"|"21-30"|"9"|",00"|"Sí"|"Sí"|"100240.2"|"No"|"0 - 50179.62"
"15573242"|"Greene"|"691,00"|"Masculino"|"41-50"|"6"|"136953,47"|"Sí"|"Sí"|"2704.98"|"No"|"100359.24 - 150538.86"
"15601892"|"Hunter"|"563,00"|"Masculino"|"31-40"|"8"|",00"|"No"|"Sí"|"68815.05"|"No"|"0 - 50179.62"
"15663885"|"Blinova"|"741,00"|"Masculino"|"31-40"|"5"|",00"|"Sí"|"Sí"|"64839.23"|"No"|"0 - 50179.62"
"15701096"|"De Garis"|"778,00"|"Masculino"|"41-50"|"8"|"123863,64"|"Sí"|"No"|"144494.94"|"No"|"100359.24 - 150538.86"
"15710450"|"Okwudiliolisa"|"848,00"|"Masculino"|"21-30"|"7"|"120811,89"|"Sí"|"Sí"|"185510.34"|"No"|"100359.24 - 150538.86"
"15790846"|"Ts'ai"|"634,00"|"Masculino"|"31-40"|"2"|"148430,55"|"Sí"|"Sí"|"56055.72"|"No"|"100359.24 - 150538.86"
"15658956"|"Tuan"|"505,00"|"Masculino"|"31-40"|"6"|"47869,69"|"Sí"|"Sí"|"155061.97"|"No"|"0 - 50179.62"
"15755223"|"Tseng"|"692,00"|"Masculino"|"51-60"|"7"|"150926,99"|"No"|"No"|"119817.19"|"No"|"150538.86 - 200718.48"
"15787318"|"Holmwood"|"537,00"|"Femenino"|"41-50"|"6"|"103163,35"|"Sí"|"No"|"16259.64"|"Sí"|"100359.24 - 150538.86"
"15737310"|"Thompson"|"633,00"|"Masculino"|"21-30"|"10"|"130206,28"|"Sí"|"No"|"184654.87"|"No"|"100359.24 - 150538.86"
"15763665"|"Y?"|"833,00"|"Femenino"|"21-30"|"4"|"136674,51"|"No"|"No"|"5278.78"|"No"|"100359.24 - 150538.86"
"15668818"|"Chidubem"|"592,00"|"Femenino"|"31-40"|"2"|"200322,45"|"Sí"|"Sí"|"113244.73"|"No"|"150538.86 - 200718.48"
"15765812"|"Trevisani"|"587,00"|"Masculino"|"41-50"|"1"|",00"|"Sí"|"Sí"|"8908"|"No"|"0 - 50179.62"
"15704844"|"Hsiung"|"550,00"|"Masculino"|"61-70"|"7"|"80927,56"|"No"|"Sí"|"64490.67"|"No"|"50179.62 - 100359.24"
"15744582"|"Randall"|"680,00"|"Femenino"|"21-30"|"10"|",00"|"Sí"|"No"|"154971.63"|"Sí"|"0 - 50179.62"
"15616700"|"Leach"|"622,00"|"Femenino"|"41-50"|"9"|",00"|"Sí"|"Sí"|"155786.39"|"No"|"0 - 50179.62"
"15683521"|"Godfrey"|"594,00"|"Masculino"|"21-30"|"0"|"142574,71"|"Sí"|"No"|"129084.82"|"No"|"100359.24 - 150538.86"
"15583049"|"Wallace"|"643,00"|"Femenino"|"31-40"|"7"|"160426,07"|"No"|"Sí"|"188533.11"|"No"|"150538.86 - 200718.48"
"15643752"|"Wei"|"540,00"|"Masculino"|"21-30"|"5"|"116160,23"|"Sí"|"No"|"13411.67"|"No"|"100359.24 - 150538.86"
"15620398"|"Mitchell"|"635,00"|"Femenino"|"31-40"|"5"|"98683,47"|"Sí"|"No"|"15733.19"|"No"|"50179.62 - 100359.24"
"15715707"|"Light"|"657,00"|"Masculino"|"31-40"|"3"|"118829,03"|"Sí"|"Sí"|"73127.61"|"No"|"100359.24 - 150538.86"
"15814209"|"Capon"|"814,00"|"Masculino"|"31-40"|"1"|"118870,92"|"Sí"|"No"|"101704.19"|"No"|"100359.24 - 150538.86"
"15733768"|"Hou"|"600,00"|"Masculino"|"31-40"|"1"|",00"|"Sí"|"Sí"|"101986.16"|"No"|"0 - 50179.62"
"15755242"|"Rowe"|"682,00"|"Femenino"|"41-50"|"2"|",00"|"Sí"|"Sí"|"114442.66"|"No"|"0 - 50179.62"
"15729412"|"Holloway"|"682,00"|"Masculino"|"31-40"|"4"|"107192,38"|"Sí"|"Sí"|"15669.17"|"No"|"100359.24 - 150538.86"
"15746564"|"O'Sullivan"|"566,00"|"Masculino"|"41-50"|"3"|"108010,78"|"Sí"|"Sí"|"157486.1"|"No"|"100359.24 - 150538.86"
"15588446"|"Udinesi"|"550,00"|"Masculino"|"31-40"|"3"|",00"|"No"|"No"|"131281.28"|"No"|"0 - 50179.62"
"15665221"|"Nwebube"|"630,00"|"Masculino"|"21-30"|"7"|"129837,72"|"No"|"Sí"|"197001.15"|"No"|"100359.24 - 150538.86"
"15640846"|"Chibueze"|"546,00"|"Femenino"|"51-60"|"3"|"106458,31"|"Sí"|"No"|"128881.87"|"Sí"|"100359.24 - 150538.86"
"15700209"|"Walker"|"486,00"|"Masculino"|"61-70"|"9"|"97009,15"|"Sí"|"Sí"|"85101"|"No"|"50179.62 - 100359.24"
"15658360"|"Gregory"|"762,00"|"Masculino"|"31-40"|"9"|"122929,42"|"No"|"No"|"149822.04"|"No"|"100359.24 - 150538.86"
"15602735"|"Kuo"|"692,00"|"Masculino"|"41-50"|"6"|"152296,83"|"No"|"Sí"|"108040.86"|"Sí"|"150538.86 - 200718.48"
"15724834"|"Wilson"|"498,00"|"Femenino"|"21-30"|"1"|",00"|"No"|"No"|"135795.53"|"No"|"0 - 50179.62"
"15800062"|"Lanford"|"850,00"|"Masculino"|"41-50"|"8"|",00"|"No"|"No"|"25867.67"|"Sí"|"0 - 50179.62"
"15685300"|"Meng"|"603,00"|"Masculino"|"31-40"|"6"|"128993,76"|"Sí"|"No"|"130483.56"|"No"|"100359.24 - 150538.86"
"15760102"|"Yeh"|"551,00"|"Femenino"|"31-40"|"5"|",00"|"Sí"|"No"|"183479.12"|"No"|"0 - 50179.62"
"15787026"|"Onwuatuegwu"|"627,00"|"Masculino"|"21-30"|"0"|"185267,45"|"Sí"|"Sí"|"77027.34"|"No"|"150538.86 - 200718.48"
"15653696"|"Goliwe"|"515,00"|"Femenino"|"21-30"|"9"|",00"|"No"|"No"|"94141.75"|"No"|"0 - 50179.62"
"15788946"|"Anthony"|"605,00"|"Femenino"|"21-30"|"3"|"116805,82"|"No"|"No"|"4092.75"|"No"|"100359.24 - 150538.86"
"15600724"|"Scott"|"567,00"|"Masculino"|"21-30"|"5"|"129750,68"|"Sí"|"No"|"109257.59"|"No"|"100359.24 - 150538.86"
"15574324"|"Genovese"|"568,00"|"Femenino"|"21-30"|"2"|"129177,01"|"No"|"Sí"|"104617.99"|"No"|"100359.24 - 150538.86"
"15707144"|"Onyeorulu"|"571,00"|"Masculino"|"21-30"|"6"|"82506,72"|"Sí"|"No"|"167705.07"|"No"|"50179.62 - 100359.24"
"15775891"|"Myers"|"634,00"|"Masculino"|"41-50"|"2"|"107247,69"|"Sí"|"Sí"|"103712.05"|"Sí"|"100359.24 - 150538.86"
"15711789"|"Davey"|"768,00"|"Femenino"|"41-50"|"3"|",00"|"No"|"No"|"161242.99"|"Sí"|"0 - 50179.62"
"15600879"|"Parsons"|"554,00"|"Femenino"|"31-40"|"3"|"157780,93"|"Sí"|"No"|"6089.13"|"No"|"150538.86 - 200718.48"
"15681196"|"Chikere"|"629,00"|"Masculino"|"31-40"|"1"|"172170,36"|"Sí"|"Sí"|"159777.37"|"No"|"150538.86 - 200718.48"
"15716000"|"Hs?eh"|"638,00"|"Masculino"|"41-50"|"2"|",00"|"Sí"|"Sí"|"7919.08"|"No"|"0 - 50179.62"
"15766776"|"Sal"|"576,00"|"Masculino"|"41-50"|"1"|",00"|"Sí"|"Sí"|"188274.6"|"No"|"0 - 50179.62"
"15680278"|"Ts'ai"|"661,00"|"Femenino"|"41-50"|"9"|"75361,44"|"Sí"|"No"|"27608.12"|"Sí"|"50179.62 - 100359.24"
"15688637"|"Witt"|"592,00"|"Femenino"|"21-30"|"4"|",00"|"Sí"|"Sí"|"183569.25"|"No"|"0 - 50179.62"
"15591179"|"Skelton"|"702,00"|"Masculino"|"21-30"|"2"|",00"|"Sí"|"Sí"|"145537.32"|"No"|"0 - 50179.62"
"15677435"|"Kazantseva"|"647,00"|"Femenino"|"21-30"|"0"|"98263,46"|"Sí"|"No"|"164717.95"|"No"|"50179.62 - 100359.24"
"15698619"|"Bowhay"|"593,00"|"Masculino"|"41-50"|"9"|",00"|"Sí"|"Sí"|"76357.43"|"No"|"0 - 50179.62"
"15581036"|"Beyer"|"712,00"|"Femenino"|"31-40"|"3"|"109308,79"|"Sí"|"No"|"120158.72"|"Sí"|"100359.24 - 150538.86"
"15622117"|"Fries"|"625,00"|"Femenino"|"31-40"|"8"|",00"|"Sí"|"No"|"151843.54"|"No"|"0 - 50179.62"
"15599301"|"Tao"|"538,00"|"Femenino"|"21-30"|"6"|"164365,44"|"No"|"Sí"|"5698.97"|"No"|"150538.86 - 200718.48"
"15581548"|"Kaodilinakachukwu"|"637,00"|"Femenino"|"21-30"|"5"|"98800,00"|"Sí"|"No"|"122865.55"|"No"|"50179.62 - 100359.24"
"15586870"|"Ni"|"632,00"|"Masculino"|"21-30"|"4"|"193125,85"|"Sí"|"Sí"|"152665.85"|"No"|"150538.86 - 200718.48"
"15735263"|"Hsueh"|"736,00"|"Masculino"|"21-30"|"5"|"51522,75"|"No"|"Sí"|"192131.77"|"No"|"50179.62 - 100359.24"
"15765322"|"Connely"|"755,00"|"Masculino"|"21-30"|"5"|"84284,48"|"Sí"|"Sí"|"62851.6"|"No"|"50179.62 - 100359.24"
"15582944"|"Becker"|"425,00"|"Femenino"|"31-40"|"5"|",00"|"Sí"|"No"|"140941.47"|"No"|"0 - 50179.62"
"15687162"|"Clayton"|"461,00"|"Masculino"|"51-60"|"9"|"119889,84"|"No"|"No"|"56767.67"|"Sí"|"100359.24 - 150538.86"
"15644962"|"Connolly"|"745,00"|"Masculino"|"21-30"|"4"|"137910,45"|"Sí"|"Sí"|"177235.23"|"No"|"100359.24 - 150538.86"
"15612615"|"Graham"|"616,00"|"Femenino"|"31-40"|"6"|",00"|"Sí"|"No"|"86242.18"|"No"|"0 - 50179.62"
"15813439"|"Ch'ien"|"587,00"|"Masculino"|"31-40"|"5"|"100116,82"|"Sí"|"No"|"34215.58"|"No"|"50179.62 - 100359.24"
"15604544"|"Manfrin"|"850,00"|"Masculino"|"31-40"|"4"|"166082,15"|"No"|"Sí"|"44406.17"|"No"|"150538.86 - 200718.48"
"15761348"|"Kuo"|"601,00"|"Femenino"|"31-40"|"0"|",00"|"Sí"|"No"|"165196.65"|"No"|"0 - 50179.62"
"15785078"|"Fomin"|"730,00"|"Masculino"|"21-30"|"3"|",00"|"Sí"|"No"|"34542.41"|"No"|"0 - 50179.62"
"15759874"|"Chamberlain"|"532,00"|"Masculino"|"41-50"|"3"|"148595,55"|"Sí"|"No"|"74838.64"|"Sí"|"100359.24 - 150538.86"
"15643658"|"Barber"|"850,00"|"Masculino"|"51-60"|"2"|"94078,97"|"Sí"|"No"|"36980.54"|"No"|"50179.62 - 100359.24"
"15713267"|"Zimmer"|"779,00"|"Femenino"|"31-40"|"5"|",00"|"No"|"Sí"|"111676.63"|"No"|"0 - 50179.62"
"15737782"|"Brazenor"|"562,00"|"Masculino"|"21-30"|"9"|",00"|"Sí"|"Sí"|"25858.68"|"No"|"0 - 50179.62"
"15815490"|"Cocci"|"670,00"|"Masculino"|"31-40"|"2"|"164948,98"|"No"|"No"|"177028"|"Sí"|"150538.86 - 200718.48"
"15679410"|"Caldwell"|"729,00"|"Femenino"|"61-70"|"4"|"140549,40"|"Sí"|"No"|"30990.16"|"Sí"|"100359.24 - 150538.86"
"15756241"|"Yirawala"|"767,00"|"Femenino"|"41-50"|"2"|"152509,25"|"Sí"|"Sí"|"136915.15"|"No"|"150538.86 - 200718.48"
"15688409"|"Donaldson"|"742,00"|"Femenino"|"21-30"|"2"|"191864,51"|"Sí"|"No"|"108457.99"|"Sí"|"150538.86 - 200718.48"
"15742272"|"Ozerova"|"669,00"|"Femenino"|"41-50"|"8"|"96418,09"|"No"|"No"|"131609.48"|"Sí"|"50179.62 - 100359.24"
"15717898"|"Bruce"|"542,00"|"Masculino"|"31-40"|"2"|"131945,94"|"No"|"Sí"|"159737.56"|"No"|"100359.24 - 150538.86"
"15769582"|"Kang"|"586,00"|"Masculino"|"21-30"|"3"|",00"|"Sí"|"Sí"|"142238.54"|"No"|"0 - 50179.62"
"15635660"|"Rossi"|"612,00"|"Masculino"|"21-30"|"9"|"142910,15"|"Sí"|"No"|"105890.55"|"Sí"|"100359.24 - 150538.86"
"15576723"|"Ts'ai"|"740,00"|"Femenino"|"31-40"|"7"|",00"|"Sí"|"Sí"|"194270.91"|"No"|"0 - 50179.62"
"15591577"|"Moran"|"584,00"|"Masculino"|"31-40"|"3"|"146311,58"|"Sí"|"Sí"|"105443.47"|"No"|"100359.24 - 150538.86"
"15582325"|"Jennings"|"524,00"|"Masculino"|"51-60"|"2"|"87894,26"|"Sí"|"No"|"173899.42"|"Sí"|"50179.62 - 100359.24"
"15693947"|"Tokareva"|"614,00"|"Femenino"|"11-20"|"5"|"97445,49"|"Sí"|"No"|"122823.34"|"No"|"50179.62 - 100359.24"
"15760446"|"Pagnotto"|"598,00"|"Femenino"|"61-70"|"9"|",00"|"No"|"Sí"|"13181.37"|"Sí"|"0 - 50179.62"
"15611105"|"Castella"|"799,00"|"Masculino"|"31-40"|"7"|",00"|"No"|"Sí"|"140780.8"|"No"|"0 - 50179.62"
"15630920"|"Du Cane"|"724,00"|"Masculino"|"31-40"|"2"|"154485,74"|"No"|"No"|"78560.64"|"No"|"150538.86 - 200718.48"
"15574910"|"Ferguson"|"601,00"|"Masculino"|"41-50"|"2"|"115625,07"|"Sí"|"No"|"185855.21"|"No"|"100359.24 - 150538.86"
"15756472"|"Odinakachukwu"|"804,00"|"Masculino"|"21-30"|"7"|"108396,67"|"Sí"|"No"|"128276.95"|"No"|"100359.24 - 150538.86"
"15682890"|"Woronoff"|"745,00"|"Masculino"|"31-40"|"5"|"65095,41"|"Sí"|"Sí"|"140197.42"|"No"|"50179.62 - 100359.24"
"15641994"|"Meng"|"667,00"|"Masculino"|"41-50"|"1"|"103018,45"|"Sí"|"No"|"32462.39"|"Sí"|"100359.24 - 150538.86"
"15733297"|"Sinclair"|"518,00"|"Femenino"|"31-40"|"10"|"84764,79"|"Sí"|"Sí"|"162253.9"|"No"|"50179.62 - 100359.24"
"15767793"|"Hsu"|"819,00"|"Femenino"|"31-40"|"10"|",00"|"Sí"|"No"|"30498.7"|"No"|"0 - 50179.62"
"15725698"|"Panicucci"|"520,00"|"Femenino"|"31-40"|"4"|"115680,81"|"Sí"|"Sí"|"90280.7"|"No"|"100359.24 - 150538.86"
"15813532"|"Burns"|"625,00"|"Femenino"|"31-40"|"5"|",00"|"Sí"|"No"|"32615.21"|"No"|"0 - 50179.62"
"15576760"|"Onodugoadiegbemma"|"673,00"|"Masculino"|"31-40"|"5"|"73088,06"|"No"|"No"|"196142.26"|"No"|"50179.62 - 100359.24"
"15732102"|"Darling"|"656,00"|"Femenino"|"21-30"|"3"|"150905,03"|"Sí"|"No"|"16998.72"|"No"|"150538.86 - 200718.48"
"15739046"|"Maggard"|"850,00"|"Femenino"|"21-30"|"9"|"143054,85"|"No"|"Sí"|"62980.96"|"No"|"100359.24 - 150538.86"
"15631927"|"Thomas"|"574,00"|"Femenino"|"21-30"|"7"|",00"|"No"|"No"|"185660.3"|"No"|"0 - 50179.62"
"15672115"|"Lettiere"|"679,00"|"Masculino"|"51-60"|"6"|",00"|"Sí"|"Sí"|"77331.77"|"No"|"0 - 50179.62"
"15618765"|"Ponomaryov"|"530,00"|"Femenino"|"41-50"|"0"|"99948,45"|"No"|"Sí"|"97338.62"|"No"|"50179.62 - 100359.24"
"15679148"|"Oliver"|"508,00"|"Masculino"|"41-50"|"3"|"115451,05"|"No"|"No"|"67234.33"|"No"|"100359.24 - 150538.86"
"15728474"|"Chienezie"|"558,00"|"Masculino"|"31-40"|"4"|"108235,91"|"Sí"|"Sí"|"143783.28"|"No"|"100359.24 - 150538.86"
"15636999"|"Mao"|"414,00"|"Masculino"|"31-40"|"8"|",00"|"No"|"Sí"|"77661.12"|"Sí"|"0 - 50179.62"
"15754261"|"Ho"|"648,00"|"Masculino"|"41-50"|"2"|"98795,61"|"Sí"|"No"|"89123.99"|"No"|"50179.62 - 100359.24"
"15629150"|"Lucchese"|"721,00"|"Femenino"|"31-40"|"1"|",00"|"Sí"|"No"|"70810.8"|"No"|"0 - 50179.62"
"15736274"|"Prokhorova"|"751,00"|"Masculino"|"31-40"|"8"|",00"|"No"|"No"|"17550.49"|"No"|"0 - 50179.62"
"15627697"|"Alekseyeva"|"662,00"|"Masculino"|"31-40"|"2"|",00"|"No"|"Sí"|"21497.27"|"No"|"0 - 50179.62"
"15721585"|"Blacklock"|"628,00"|"Masculino"|"21-30"|"3"|"113146,98"|"No"|"Sí"|"124749.08"|"No"|"100359.24 - 150538.86"
"15639946"|"Sazonova"|"597,00"|"Femenino"|"31-40"|"8"|"162532,14"|"Sí"|"No"|"36051.46"|"Sí"|"150538.86 - 200718.48"
"15792176"|"Henty"|"698,00"|"Femenino"|"31-40"|"0"|"92053,44"|"Sí"|"Sí"|"143681.83"|"No"|"50179.62 - 100359.24"
"15699450"|"Li"|"723,00"|"Masculino"|"41-50"|"7"|",00"|"Sí"|"Sí"|"150694.58"|"No"|"0 - 50179.62"
"15729954"|"Azuka"|"586,00"|"Femenino"|"21-30"|"5"|",00"|"Sí"|"No"|"170487.4"|"Sí"|"0 - 50179.62"
"15600103"|"Alexander"|"633,00"|"Femenino"|"21-30"|"8"|"104944,10"|"Sí"|"Sí"|"97684.46"|"No"|"100359.24 - 150538.86"
"15786200"|"Brock"|"564,00"|"Masculino"|"31-40"|"4"|",00"|"Sí"|"No"|"53520.03"|"No"|"0 - 50179.62"
"15797010"|"Shen"|"649,00"|"Femenino"|"31-40"|"2"|",00"|"Sí"|"No"|"15200.61"|"No"|"0 - 50179.62"
"15670172"|"Padovesi"|"622,00"|"Femenino"|"21-30"|"4"|"107879,04"|"No"|"Sí"|"196894.62"|"No"|"100359.24 - 150538.86"
"15627352"|"Bulgakov"|"459,00"|"Masculino"|"41-50"|"7"|"110356,42"|"Sí"|"No"|"4969.13"|"Sí"|"100359.24 - 150538.86"
"15622494"|"Mazzanti"|"718,00"|"Masculino"|"21-30"|"2"|",00"|"No"|"No"|"26229.24"|"No"|"0 - 50179.62"
"15585835"|"Lord"|"655,00"|"Femenino"|"31-40"|"4"|"109783,69"|"Sí"|"No"|"134034.32"|"No"|"100359.24 - 150538.86"
"15595071"|"Ramos"|"696,00"|"Masculino"|"21-30"|"9"|"149777,00"|"Sí"|"Sí"|"198032.93"|"No"|"100359.24 - 150538.86"
"15628203"|"Pai"|"637,00"|"Femenino"|"31-40"|"3"|"104339,56"|"No"|"No"|"119882.86"|"No"|"100359.24 - 150538.86"
"15667190"|"Yuan"|"630,00"|"Femenino"|"21-30"|"1"|"85818,18"|"Sí"|"Sí"|"133102.3"|"No"|"50179.62 - 100359.24"
"15780212"|"Mao"|"592,00"|"Masculino"|"31-40"|"4"|"212692,97"|"No"|"No"|"176395.02"|"No"|"200718.48 - 250898.09"
"15766869"|"Uspenskaya"|"634,00"|"Masculino"|"31-40"|"1"|"89696,84"|"Sí"|"Sí"|"193179.88"|"No"|"50179.62 - 100359.24"
"15775741"|"Powell"|"608,00"|"Femenino"|"21-30"|"9"|",00"|"Sí"|"Sí"|"125062.02"|"No"|"0 - 50179.62"
"15628170"|"Brown"|"565,00"|"Femenino"|"31-40"|"9"|"68067,24"|"Sí"|"No"|"143287.58"|"No"|"50179.62 - 100359.24"
"15701318"|"Poole"|"763,00"|"Masculino"|"61-70"|"9"|"148564,66"|"No"|"Sí"|"87236.4"|"No"|"100359.24 - 150538.86"
"15710928"|"McChesney"|"665,00"|"Femenino"|"51-60"|"8"|"136354,16"|"Sí"|"Sí"|"93769.89"|"No"|"100359.24 - 150538.86"
"15682547"|"Lucchese"|"649,00"|"Masculino"|"31-40"|"1"|"122214,00"|"No"|"Sí"|"88965.46"|"No"|"100359.24 - 150538.86"
"15631170"|"Clements"|"695,00"|"Masculino"|"41-50"|"3"|",00"|"Sí"|"Sí"|"30793.61"|"No"|"0 - 50179.62"
"15648702"|"Yuriev"|"775,00"|"Masculino"|"61-70"|"6"|"119684,88"|"Sí"|"Sí"|"74532.02"|"No"|"100359.24 - 150538.86"
"15783444"|"Endrizzi"|"788,00"|"Femenino"|"31-40"|"3"|"135139,33"|"No"|"Sí"|"113086.08"|"No"|"100359.24 - 150538.86"
"15809178"|"Pan"|"569,00"|"Femenino"|"41-50"|"9"|"146100,75"|"Sí"|"No"|"32574.01"|"Sí"|"100359.24 - 150538.86"
"15806688"|"Manfrin"|"726,00"|"Femenino"|"51-60"|"8"|"123110,90"|"No"|"Sí"|"130113.78"|"Sí"|"100359.24 - 150538.86"
"15576824"|"Kennedy"|"564,00"|"Femenino"|"41-50"|"3"|"111760,40"|"Sí"|"Sí"|"104722.47"|"Sí"|"100359.24 - 150538.86"
"15675422"|"Conway"|"544,00"|"Femenino"|"31-40"|"9"|"110728,39"|"Sí"|"Sí"|"14559.62"|"No"|"100359.24 - 150538.86"
"15681550"|"Lablanc"|"614,00"|"Femenino"|"41-50"|"8"|"121558,46"|"Sí"|"Sí"|"598.8"|"No"|"100359.24 - 150538.86"
"15812628"|"Dodd"|"453,00"|"Femenino"|"31-40"|"8"|"120623,21"|"Sí"|"No"|"129697.99"|"No"|"100359.24 - 150538.86"
"15597951"|"Muir"|"471,00"|"Femenino"|"51-60"|"4"|"114713,57"|"Sí"|"Sí"|"36315.03"|"No"|"100359.24 - 150538.86"
"15807045"|"Milanesi"|"829,00"|"Femenino"|"31-40"|"3"|"103457,76"|"No"|"No"|"1114.12"|"No"|"100359.24 - 150538.86"
"15581748"|"Shen"|"754,00"|"Masculino"|"51-60"|"2"|"101134,87"|"Sí"|"Sí"|"70954.41"|"No"|"100359.24 - 150538.86"
"15770420"|"Dillon"|"749,00"|"Masculino"|"41-50"|"10"|"78136,36"|"Sí"|"Sí"|"73470.98"|"No"|"50179.62 - 100359.24"
"15608230"|"Hoelscher"|"667,00"|"Masculino"|"21-30"|"1"|",00"|"Sí"|"No"|"91573.19"|"No"|"0 - 50179.62"
"15730339"|"Bell"|"670,00"|"Masculino"|"21-30"|"3"|"133446,34"|"No"|"No"|"3154.95"|"No"|"100359.24 - 150538.86"
"15712584"|"Liao"|"670,00"|"Femenino"|"31-40"|"7"|",00"|"Sí"|"Sí"|"88187.81"|"No"|"0 - 50179.62"
"15592816"|"Udokamma"|"623,00"|"Femenino"|"41-50"|"1"|"108076,33"|"Sí"|"No"|"118855.26"|"Sí"|"100359.24 - 150538.86"
"15641480"|"Sinnett"|"571,00"|"Masculino"|"31-40"|"5"|"131354,25"|"Sí"|"No"|"125256.53"|"No"|"100359.24 - 150538.86"
"15708505"|"Palerma"|"641,00"|"Femenino"|"31-40"|"7"|"62974,64"|"No"|"Sí"|"39016.43"|"No"|"50179.62 - 100359.24"
"15791131"|"Chimaijem"|"551,00"|"Femenino"|"21-30"|"2"|"143340,44"|"Sí"|"No"|"145796.49"|"No"|"100359.24 - 150538.86"
"15618225"|"Porter"|"741,00"|"Masculino"|"31-40"|"8"|"116993,43"|"Sí"|"No"|"168816.22"|"No"|"100359.24 - 150538.86"
"15644724"|"Fan"|"472,00"|"Masculino"|"31-40"|"4"|"58662,92"|"No"|"Sí"|"73322"|"No"|"50179.62 - 100359.24"
"15662098"|"Palmer"|"650,00"|"Masculino"|"41-50"|"3"|"128808,65"|"No"|"No"|"113677.53"|"Sí"|"100359.24 - 150538.86"
"15723894"|"Younger"|"625,00"|"Masculino"|"41-50"|"7"|"137555,44"|"No"|"No"|"124607.7"|"No"|"100359.24 - 150538.86"
"15787699"|"Burke"|"650,00"|"Masculino"|"31-40"|"4"|"142393,11"|"Sí"|"Sí"|"11276.48"|"No"|"100359.24 - 150538.86"
"15687738"|"Nwagugheuzo"|"535,00"|"Femenino"|"31-40"|"8"|",00"|"Sí"|"No"|"136620.64"|"No"|"0 - 50179.62"
"15576126"|"Young"|"649,00"|"Femenino"|"41-50"|"2"|"125785,23"|"Sí"|"Sí"|"70523.92"|"No"|"100359.24 - 150538.86"
"15658889"|"Watson"|"689,00"|"Masculino"|"21-30"|"4"|"136444,25"|"Sí"|"No"|"51980.25"|"Sí"|"100359.24 - 150538.86"
"15667046"|"Tseng"|"694,00"|"Masculino"|"31-40"|"7"|"121527,40"|"Sí"|"No"|"113481.02"|"No"|"100359.24 - 150538.86"
"15669957"|"Drake"|"655,00"|"Masculino"|"51-60"|"9"|"144696,75"|"Sí"|"Sí"|"49025.79"|"No"|"100359.24 - 150538.86"
"15655794"|"Hanna"|"620,00"|"Masculino"|"31-40"|"8"|",00"|"Sí"|"Sí"|"145937.99"|"No"|"0 - 50179.62"
"15599829"|"Padovesi"|"577,00"|"Femenino"|"31-40"|"10"|",00"|"Sí"|"Sí"|"25161.61"|"No"|"0 - 50179.62"
"15753332"|"Loftus"|"401,00"|"Masculino"|"41-50"|"8"|"128140,17"|"Sí"|"No"|"175753.55"|"Sí"|"100359.24 - 150538.86"
"15671124"|"Buccho"|"599,00"|"Masculino"|"21-30"|"6"|"120383,41"|"Sí"|"Sí"|"24903.09"|"No"|"100359.24 - 150538.86"
"15767474"|"Lorenzo"|"481,00"|"Femenino"|"51-60"|"9"|",00"|"Sí"|"Sí"|"169719.35"|"Sí"|"0 - 50179.62"
"15720671"|"Ibezimako"|"704,00"|"Masculino"|"41-50"|"8"|"129735,30"|"Sí"|"Sí"|"179565.57"|"No"|"100359.24 - 150538.86"
"15626787"|"Wei"|"698,00"|"Femenino"|"31-40"|"8"|"185078,26"|"No"|"No"|"115337.74"|"Sí"|"150538.86 - 200718.48"
"15774491"|"Ross"|"480,00"|"Femenino"|"21-30"|"6"|",00"|"No"|"No"|"48131.92"|"No"|"0 - 50179.62"
"15579647"|"Oluchukwu"|"682,00"|"Masculino"|"41-50"|"0"|",00"|"Sí"|"Sí"|"160828.98"|"No"|"0 - 50179.62"
"15625522"|"Walker"|"700,00"|"Masculino"|"31-40"|"7"|",00"|"No"|"Sí"|"145151.96"|"No"|"0 - 50179.62"
"15765806"|"Wu"|"492,00"|"Masculino"|"21-30"|"1"|"144591,96"|"Sí"|"Sí"|"196293.76"|"No"|"100359.24 - 150538.86"
"15566708"|"Chidalu"|"444,00"|"Femenino"|"41-50"|"4"|",00"|"Sí"|"No"|"161653.5"|"Sí"|"0 - 50179.62"
"15668347"|"Ingram"|"624,00"|"Masculino"|"31-40"|"6"|",00"|"No"|"No"|"84635.64"|"No"|"0 - 50179.62"
"15575214"|"Ch'en"|"709,00"|"Masculino"|"31-40"|"7"|",00"|"Sí"|"No"|"159486.76"|"No"|"0 - 50179.62"
"15591123"|"Iredale"|"557,00"|"Masculino"|"61-70"|"2"|"100194,44"|"Sí"|"Sí"|"38596.34"|"No"|"50179.62 - 100359.24"
"15573280"|"Gallagher"|"646,00"|"Masculino"|"41-50"|"6"|"145295,31"|"Sí"|"Sí"|"27814.74"|"No"|"100359.24 - 150538.86"
"15589018"|"Padilla"|"719,00"|"Masculino"|"21-30"|"3"|"106070,29"|"Sí"|"Sí"|"183893.31"|"No"|"100359.24 - 150538.86"
"15654495"|"Potter"|"706,00"|"Femenino"|"41-50"|"6"|"120621,89"|"Sí"|"Sí"|"140803.7"|"No"|"100359.24 - 150538.86"
"15597265"|"Mao"|"660,00"|"Masculino"|"31-40"|"7"|",00"|"No"|"Sí"|"146585.53"|"No"|"0 - 50179.62"
